file_name,caption,split
352981175_16ff5c07e4.jpg,المتزحلق يساعد زميله المتزحلق ينهض من الثلج,test
352981175_16ff5c07e4.jpg,أحد المتسلقين يساعد آخر في الثلج,test
352981175_16ff5c07e4.jpg,أحد المتسلقين يركع على الأرض بجوار متسلق آخر يقف,test
3530087422_7eb2b2c289.jpg,شخص يرتدي بدلة حمراء وبيضاء يركع على لوح التزلج ويهرب على الطريق,train
3530087422_7eb2b2c289.jpg,شخص التزلج على معدات يرتدي الشارع,train
3530087422_7eb2b2c289.jpg,الصبي يرتدي بدلة حمراء وبيضاء على لوح تزلج,train
3530342993_a4a1f0e516.jpg,دراجة تقفز في الهواء,val
3530342993_a4a1f0e516.jpg,رجل يركب دراجة أسفل منحدر نحو مسار الدراجة الترابية,val
3530342993_a4a1f0e516.jpg,يطلق دراج حيلة نفسه في الجو فوق منحدر بينما يشاهد راكبي الدراجات الآخرين,val
3530502404_f8c3a3f61c.jpg,رجل يلبس قناعًا وجلدًا أسود يجلس على دراجة نارية في الشارع,val
3530502404_f8c3a3f61c.jpg,شخص على دراجة نارية يرتدي جلد كامل بهيكل عظمي عليه وقناع عظمي,val
3530502404_f8c3a3f61c.jpg,رجل في الجلد الأسود على دراجة نارية,val
3530504007_3272c57e21.jpg,يقف ثلاثة رجال في حشد يتكلم,train
3530504007_3272c57e21.jpg,ثلاثة رجال يتكلمون في حشد من الناس,train
3530504007_3272c57e21.jpg,ثلاثة رجال يرتدون قمصانا بيضاء,train
3530687486_6e6be53602.jpg,امرأة تنفخ على الهندباء,train
3530687486_6e6be53602.jpg,امرأة في حقل عشبي تنفخ على الهندباء,train
3530687486_6e6be53602.jpg,امرأة تنفخ البذور من الهندباء,train
3530843182_35af2c821c.jpg,يمارس الزوجان طرقًا مختلفة لارتداء نظارة شمسية أمام سيارة حمراء,test
3530843182_35af2c821c.jpg,فتاة وفتى بنظارات شمسية وسيارة حمراء خلفهما,test
3530843182_35af2c821c.jpg,رجل مع النظارات الشمسية وامرأة مع قبعة أمام سيارة,test
353180303_6a24179c50.jpg,امرأة ترتدي الملابس تضع ماكياج أثناء النظر في مرآة,test
353180303_6a24179c50.jpg,تضع الفتاة  أحمر شفاهها امام المرآة,test
353180303_6a24179c50.jpg,امرأة بالملابس تضع أحمر الشفاه,test
3531811969_49af4c22f0.jpg,يقوم سائق الدراجة بخدعة,train
3531811969_49af4c22f0.jpg,رجل يقلب بينما يقفز دراجة هوائية,train
3531811969_49af4c22f0.jpg,يقوم الشاب بأداء خدعة في الهواء بواسطة دراجة هوائية,train
3532028205_9ddd7599f8.jpg,لاعب هوكي يجلس قليلا ، مع حشد كامل في الخلفية,train
3532028205_9ddd7599f8.jpg,لاعب الهوكي يبقي عينه على اللعبة,train
3532028205_9ddd7599f8.jpg,لاعب الهوكي في قميص هوكي أحمر مع لهجات بيضاء وزرقاء يرتدي خوذة زرقاء على الجليد,train
3532098999_4e07a0a17e.jpg,الكلاب تتمتع بمطاردة بعضهم البعض في الحديقة,val
3532098999_4e07a0a17e.jpg,بعض الكلاب تركض عبر الحديقة,val
3532098999_4e07a0a17e.jpg,كلبان يركضان في منطقة مسيجة,val
3532192208_64b069d05d.jpg,رجل في غرفة مع ثلاثة أشخاص آخرين يحملون كاميرا كبيرة,train
3532192208_64b069d05d.jpg,رجل يقف في الجزء الخلفي من غرفة مع ملصق على قميصه,train
3532192208_64b069d05d.jpg,رجل مع قميص رمادي مع شارة اسم بيضاء,train
3532194771_07faf20d76.jpg,رجل يتجه لرؤية مع لوح ركوب الأمواج في يده,train
3532194771_07faf20d76.jpg,رجل مع لوح تزلج أبيض يسير في الماء,train
3532194771_07faf20d76.jpg,شخص يسير في الماء يحمل لوح تزلج أبيض,train
3532200762_b28c39d311.jpg,فتاة تركض على الشاطئ,val
3532200762_b28c39d311.jpg,امرأة تمشي على طول شاطئ صخري,val
3532200762_b28c39d311.jpg,امرأة تمشي على طول الشاطئ,val
3532205154_5674b628ea.jpg,رجل يفحص القلادة الجميلة التي ترتديها المرأة,test
3532205154_5674b628ea.jpg,رجل يقف من امرأة ويحمل قلادة لها بينما تنظر إليه,test
3532205154_5674b628ea.jpg,رجل مع تعبيرًا صادمًا على وجهه يحمل عقدًا مطرزًا حول عنق امرأة,test
3532412342_e0a004b404.jpg,طفل يدور في إطار كبير,train
3532412342_e0a004b404.jpg,صبي صغير في إطار,train
3532412342_e0a004b404.jpg,يجلس الطفل في إطار شاحنة كبيرة,train
3532539748_795d16ef07.jpg,رجل وطفلة يقفان في الفناء بجانب مقعد,train
3532539748_795d16ef07.jpg,رجل يرتدي قبعة يقف بجانب صبي صغير يرتدي سترة سوداء وطفل آخر أصغر يرتدي سترة صفراء,train
3532539748_795d16ef07.jpg,صبي ورجل يقفان أمام مقعد,train
3532587748_7e64bb223a.jpg,صبي يقف من جهة على الرصيف,train
3532587748_7e64bb223a.jpg,صبي صغير يقف على يد واحدة,train
3532587748_7e64bb223a.jpg,الصبي يقف على اليدين على الرصيف,train
3532593368_be10432e92.jpg,مجموعة كبيرة من الناس يمدون أيديهم في الهواء دفعة واحدة,train
3532593368_be10432e92.jpg,مجموعة كبيرة من الناس يرفعون أيديهم في الهواء,train
3532593368_be10432e92.jpg,الناس يرفعون أيديهم,train
3532761259_14026c1e96.jpg,امرأة وامرأة شابة تضعان أذرعهما حول بعضهما البعض,train
3532761259_14026c1e96.jpg,فتاة صغيرة تتظاهر مع امرأة أخرى تبتسم,train
3532761259_14026c1e96.jpg,امرأتان ترتديان اللون الأحمر تبتسمان أمام الكاميرا,train
3532782283_341f0381a3.jpg,ثلاثة أشخاص يواجهون الجبال,val
3532782283_341f0381a3.jpg,ثلاثة أشخاص ينظرون نحو الجبال,val
3532782283_341f0381a3.jpg,ثلاثة أشخاص يقفون في اتجاه بعض الجبال,val
3533145793_5d69f72e41.jpg,تقوم مجموعة من الأطفال بالتمدد على الحصائر الملونة,train
3533145793_5d69f72e41.jpg,امرأة تعلم اليوغا للأطفال في مهرجان في الهواء الطلق,train
3533145793_5d69f72e41.jpg,يتعلم الأطفال فن اليوغا على الحصائر الملونة في مهرجان,train
3533394378_1513ec90db.jpg,يتم ربط رجل وامرأة في جولة معدنية دائرية,train
3533394378_1513ec90db.jpg,يتمتع كل من الرجل والمرأة ، بشعر أحمر ، بركوب الكرنفال ,train
3533394378_1513ec90db.jpg,يتم تعليق شخصين في الهواء في كرة معدنية كجزء من ركوب الكرنفال,train
3533451027_b078e4631b.jpg,رجل أسود وأبيض يمسك كرة بشريط أحمر وأزرق,train
3533451027_b078e4631b.jpg,رجل يركض مع كرة,train
3533451027_b078e4631b.jpg,الرجل في القميص الأسود والأبيض يعمل بالكرة,train
3533470072_87a5b595ba.jpg,فتاتان يعطيان علامة السلام,train
3533470072_87a5b595ba.jpg,فتاتان يلوحان بإصبعين,train
3533470072_87a5b595ba.jpg,اثنين من الشابات في الثياب الزرقاء متطابقة إعطاء علامة السلام في القاعة,train
3533484468_0787830d49.jpg,رجل يقف إلى جوار امرأة وهو يحمل جهازًا إلكترونيًا في أذنه,train
3533484468_0787830d49.jpg,رجل على هاتف محمول يقف مع امرأة,train
3533484468_0787830d49.jpg,زوجين شابين في مدينة مزدحمة,train
3533660418_f3a73a257c.jpg,ثلاثة رجال يجلسون تحت المظلة,train
3533660418_f3a73a257c.jpg,ثلاثة رجال يحملون وجوههم على رصيف,train
3533660418_f3a73a257c.jpg,ثلاثة رجال يجلسون على مقعد في الخارج,train
3533775651_9d7e93dacf.jpg,شخص باللون الأحمر يفتح باب سيارة حمراء في منطقة وقوف السيارات,train
3533775651_9d7e93dacf.jpg,تخرج امرأة من سيارة حمراء,train
3533775651_9d7e93dacf.jpg,شخصان يحتضنان خارج سيارة حمراء في الليل في مدينة مضاءة,train
3533922605_a2b1e276f6.jpg,فتاتان يجلسان على أرضية خشبية أمام نافذة كبيرة,train
3533922605_a2b1e276f6.jpg,فتاتان تجلسان على الأرضية أمام نوافذ طول الأرضية مع منظر,train
3533922605_a2b1e276f6.jpg,فتاتان ذات شعر بني طويل تجلس على الأرض مع منظر من النافذة خلفهما يظهران مدينة,train
3534046564_4f8546e364.jpg,كلبان يقتربان من بعضهما البعض في العشب,train
3534046564_4f8546e364.jpg,اثنين من الكلاب يلعبون في الفناء,train
3534046564_4f8546e364.jpg,كلبان يواجهان في الحديقة,train
3534183988_3763593dfb.jpg,رجل يلبس كقرصان يبتسم للكاميرا بين ذكر وأنثى,train
3534183988_3763593dfb.jpg,شاب يلبس قبعة حمراء وهو يبتسم وينظر إلينا,train
3534183988_3763593dfb.jpg,رجلان يحملان الكأس وسيدة واحدة تحمل سيجارة,train
3534512991_f9fd66f165.jpg,رجل وامرأة أمام الزهور الصفراء,train
3534512991_f9fd66f165.jpg,رجل وامرأة يبتسمان أمام الكاميرا أثناء وقوفهما خارج المنزل,train
3534512991_f9fd66f165.jpg,فتاة الشعر الأحمر مبتسمة تجلس بجوار رجل الشعر البني الذي يبتسم أيضا,train
3534548254_7bee952a0e.jpg,فتاة في قميص أصفر ترمي كرة قدم مبللة,train
3534548254_7bee952a0e.jpg,طفلة صغيرة تلعب مع بالون ماء وتضحك,train
3534548254_7bee952a0e.jpg,فتاة صغيرة تحمل اسفنجة رطبة وهي مستعدة للرمي,train
3534668485_6887629ff0.jpg,تقف امرأة بيضاء ومرأة سوداء تتحدثان على الهاتف المحمول,train
3534668485_6887629ff0.jpg,هاتين الفتاتين في كشك يتحدثان على الهواتف الخلوية,train
3534668485_6887629ff0.jpg,تتحدث فتاتان ، واحدة باللون الأسود وواحدة باللون الأبيض ، على الهواتف الخلوية أمام حائط مغطى بملصقات الموسيقى,train
3534824784_7133119316.jpg,فتاة تتكئ على كتف امرأة أثناء الجلوس على مقعد,train
3534824784_7133119316.jpg,أم مع طفل يجلس في حضنها وكلاهما يبتسمان,train
3534824784_7133119316.jpg,امرأة وطفل يجلسان ويبتسمان,train
3534952095_975cca0056.jpg,سيدة تركب دراجة نارية صغيرة,train
3534952095_975cca0056.jpg,امرأة من أصل أفريقي تركب الدراجة,train
3534952095_975cca0056.jpg,امرأة على دراجة نارية ترتدي الكعب,train
3535056297_e16f014cb7.jpg,مجموعة من الناس اغلبية رجال يشاهدون شيئا,train
3535056297_e16f014cb7.jpg,مجموعة من عدة أشخاص يقفون حول السور,train
3535056297_e16f014cb7.jpg,ثلاثة شبان يرتدون بلوزات مقنعين يقفون على مقعد,train
3535084928_858544f49a.jpg,الكلاب البنيّة تلعق أنفها الأسود,train
3535084928_858544f49a.jpg,لقطة مقربة من كلب لعق أنفه,train
3535084928_858544f49a.jpg,كلب يلعق أنفه في العشب,train
3535284878_f90f10236e.jpg,كلب أبيض يركض على شاطئ صخري,train
3535284878_f90f10236e.jpg,كلب أبيض يركض على الشاطئ,train
3535284878_f90f10236e.jpg,كلب أبيض يركض مع أذن واحدة لأعلى,train
3535304540_0247e8cf8c.jpg,تركت طائرة حمراء دخانًا أبيض خلفها,train
3535304540_0247e8cf8c.jpg,طائرة حمراء تركت وراءها دربًا,train
3535304540_0247e8cf8c.jpg,طائرة ثنائية حمراء تترك دربًا أبيض في سماء زرقاء,train
3535372414_4c51c86fc4.jpg,امرأة مسنة وفتاة صغيرة تقف أمام شجيرة كبيرة مغطاة بالورود الوردية,train
3535372414_4c51c86fc4.jpg,امرأة تجلس مع فتاة صغيرة أمام شجيرة زهرة,train
3535372414_4c51c86fc4.jpg,امرأة مسنة تضع يدها على أكتاف الطفلة والنباتات في الخلفية,train
3535664885_c848c0faee.jpg,هوكي حارس المرمى يحاول منع تسديدة من برايان نوجنت,
3535664885_c848c0faee.jpg,حارس مرمى الهوكي في المرمى على الجليد أمام الشباك,
3535664885_c848c0faee.jpg,حارس المرمى مع جيرسي أزرق وأبيض ينزلق بالقرب من مواقع الأهداف,
3535768334_a3924bcccd.jpg,صبي على دراجته يرتدي قميصًا أزرقًا وهو في الجو,val
3535768334_a3924bcccd.jpg,يقوم الدراج بقفز في حلبة تزلج ومتنزه للدراجات,val
3535768334_a3924bcccd.jpg,شاب يقوم بعمل حيلة على دراجة بالقرب من الشاطئ,val
3535879138_9281dc83d5.jpg,حشد من الناس يلوحون بالأعلام الحمراء يمرون تحت جسر,train
3535879138_9281dc83d5.jpg,مجموعة من الناس يسيرون في الشارع حاملين الأعلام الحمراء,train
3535879138_9281dc83d5.jpg,مجموعة كبيرة من الناس يسيرون في أحد الشوارع ، بعضهم يحمل الأعلام أو اللافتات,train
3536561454_e75993d903.jpg,رجل يرتدي خوذة سوداء وبنطلون أسود وقميص يركب لوحه في حديقة,train
3536561454_e75993d903.jpg,يركب المتزلج بالقرب من مخروط صغير,train
3536561454_e75993d903.jpg,رجلان يتسابقان على ألواح التزلج,train
3537201804_ce07aff237.jpg,طفل يدور على دوامة,train
3537201804_ce07aff237.jpg,يلعب الأطفال في جولة مرح بينما يجلس الكبار على مقاعد ,train
3537201804_ce07aff237.jpg,يلعب الأطفال في دوامة اللعب حيث ينظر البالغون إلى مقاعد ,train
3537218226_478d2e4f26.jpg,شخص يتسلق الصخور ورجل آخر على الأرض يحمل الحبل,train
3537218226_478d2e4f26.jpg,شخص يتسلق الصخور في حين أن شخص آخر يحمل الحبل ويشاهده من الأسفل,train
3537218226_478d2e4f26.jpg,شخصان يتسلقان الصخور,train
3537400880_8f410d747d.jpg,فتاة تقوم بإنشقاقات في الهواء بينما تقفز على الترامبولين,test
3537400880_8f410d747d.jpg,امرأة شابة تقفز على الترامبولين,test
3537400880_8f410d747d.jpg,الفتاة تقفز على الترامبولين ، في الهواء الطلق في الفناء الخلفي,test
3537452619_3bd79f24e0.jpg,يوازن صبي يرتدي بنطال جينز وأحذية حمراء اللون على شريط أحمر,train
3537452619_3bd79f24e0.jpg,المتزلج ينزلق على السكك الحديدية,train
3537452619_3bd79f24e0.jpg,صبي في سن المراهقة يطحن لوحه على قضيب أحمر,train
3537474810_cf676b3259.jpg,رجل يرتدي زيا أزرق اللون يركل كرة القدم في الملعب,train
3537474810_cf676b3259.jpg,رجل يرتدي زيًا رياضيًا يركل كرة قدم بينما يتبعه لاعبون آخرون,train
3537474810_cf676b3259.jpg,يقوم لاعب كرة قدم باللون الأزرق بضرب الكرة أثناء ملاحقته من قبل لاعب باللون الأخضر,train
3537520829_aab733e16c.jpg,شخص يرتدي قميصًا أبيض اللون يقوم بطحن لوح التزلج أسفل قضيب طويل في حديقة تزلج,train
3537520829_aab733e16c.jpg,يركب المتزلج سكة حديد,train
3537520829_aab733e16c.jpg,المتزلج على لوح التزلج,train
3537806062_c50d814aba.jpg,الكلبان يركضان على العشب,train
3537806062_c50d814aba.jpg,كلبان بنيان يركضان على العشب,train
3537806062_c50d814aba.jpg,كلبان يركبان معاً من خلال قص العشب,train
3537920947_6c5a956f47.jpg,متزلج صبي على مقعد خشبي,val
3537920947_6c5a956f47.jpg,شخص يركب لوح التزلج من مقعد خشبي,val
3537920947_6c5a956f47.jpg,شخص يتزلج على مقعد خشبي,val
3538021517_b930dc76fc.jpg,صورة مقربة لصبيين يلعبان كرة القدم في زي فريقهما,train
3538021517_b930dc76fc.jpg,حارس المرمى يستلقي على الأرض بعد اصطياد كرة القدم,train
3538021517_b930dc76fc.jpg,طفلين يلعبان كرة القدم,train
3538213870_9856a76b2a.jpg,فتاة تدور في ثوب وردي,test
3538213870_9856a76b2a.jpg,فتاة صغيرة ترقص في ثوب وردي وأخضر,test
3538213870_9856a76b2a.jpg,طفلة صغيرة تدور حولها في ثوب منمق,test
3538527033_df13112d51.jpg,هناك ثلاث نساء يرتدين الفساتين والعصابات المختلفة يرقصن في الشارع,train
3538527033_df13112d51.jpg,ثلاث فتيات ترقصن في شارع المدينة,train
3538527033_df13112d51.jpg,ثلاث نساء يرقصن في شارع المدينة,train
3538686658_30afc75f02.jpg,راكب الدراجة النارية يتسابق إلى أسفل,train
3538686658_30afc75f02.jpg,راكب الدراجة النارية يستعد للذهاب أسفل التل,train
3538686658_30afc75f02.jpg,شخص يرتدي بدلة ركوب الدراجات يركب الدراجة أسفل التل,train
3539767254_c598b8e6c7.jpg,يتم توجيه جندول عبر القنوات مع قوارب أخرى حولها,test
3539767254_c598b8e6c7.jpg,رجل يقود جندول مع الناس فيه أسفل النهر مع المباني في كل مكان,test
3539767254_c598b8e6c7.jpg,رجل في جندول في قناة,test
3539817989_5353062a39.jpg,رجل يركع على الأرض محاطة بعدة قطط,train
3539817989_5353062a39.jpg,رجل في الشارع محاط بالقطط,train
3539817989_5353062a39.jpg,رجل يرعى عدة قطط على الرصيف,train
3539840291_1c3eed701d.jpg,لاعب يصطدم بخصمه في لعبة الركبي,val
3539840291_1c3eed701d.jpg,لاعب كرة قدم باللون الأحمر يصطدم بلاعب كرة قدم باللون الأخضر,val
3539840291_1c3eed701d.jpg,لاعب كرة قدم يصطدم بخصمه,val
3540155303_08225a4567.jpg,رجل يطير في الهواء على دراجته في حديقة لوح التزلج,train
3540155303_08225a4567.jpg,رجل يقوم بخدعة دراجة في حديقة للدراجات مع سلالم,train
3540155303_08225a4567.jpg,رجل يفعل حيلة على الدراجة في حديقة تزلج,train
3540241710_a4f49cde52.jpg,رجل تزلج في مستودع,train
3540241710_a4f49cde52.jpg,لوح تزلج عالٍ في الهواء فوق منحدر داخلي,train
3540241710_a4f49cde52.jpg,لوح تزلج في الجو فوق منحدر داخلي,train
3540416139_c884f38351.jpg,كلب يطارد لعبة في العشب مع صاحبها في الخلفية,val
3540416139_c884f38351.jpg,كلب يطارد حيوان أبيض على مرج أخضر,val
3540416139_c884f38351.jpg,كلب يلعب بالخارج في العشب,val
3540416981_4e74f08cbb.jpg,كلب يطارد حيوان محشي معلق على خيط,test
3540416981_4e74f08cbb.jpg,الكلب الأبيض يطارد لعبة تعلق على خيط عبر العشب,test
3540416981_4e74f08cbb.jpg,الكلب الأبيض يركض في العشب الأخضر,test
3540515072_8c951b738b.jpg,كلب أسود يقفز,train
3540515072_8c951b738b.jpg,كلب يقفز على الرصيف,train
3540515072_8c951b738b.jpg,كلب يمر عبر الشارع,train
3540598210_972f0ff573.jpg,فتاة في ثوب زهرة القرنفل,val
3540598210_972f0ff573.jpg,فتاة في الهواء الطلق بالقرب من طاولات النزهة,val
3540598210_972f0ff573.jpg,فتاة صغيرة في ثوب وردي تقف على رصيف,val
3541141771_67d305c873.jpg,صبيان ، أحدهما يتسلق السقف ، والآخر ينحني وينظر إلى الأرض,train
3541141771_67d305c873.jpg,طفلان يلعبان على الصخور,train
3541141771_67d305c873.jpg,اثنين من الشباب في الحديقة,train
3541162969_68fa4a60df.jpg,سيدة في ملابس السباحة الزرقاء تسبح تحت الماء,train
3541162969_68fa4a60df.jpg,امرأة تغوص في ملابس السباحة الزرقاء,train
3541162969_68fa4a60df.jpg,امرأة تغوص في الماء,train
3541474181_489f19fae7.jpg,رجل يتزلج,test
3541474181_489f19fae7.jpg,يقوم متزلج باللون الأحمر بعمل خدعة هوائية,test
3541474181_489f19fae7.jpg,متزلج في الهواء فوق جبل ثلجي,test
3541483943_9776baee7c.jpg,رجل يقوم بعمل خدعة على لوح تزلج في حديقة تزلج  ,val
3541483943_9776baee7c.jpg,يقوم رجل يرتدي قميصًا رماديًا بخدعة على السلالم,val
3541483943_9776baee7c.jpg,لوح تزلج يقفز على الدرج,val
3541491057_61a49588d9.jpg,اثنين من الكلاب يلعبون في حقل عشبي,val
3541491057_61a49588d9.jpg,اثنين من الكلاب يلعبون في حقل عشبي في حديقة مع بحيرة في الخلفية,val
3541491057_61a49588d9.jpg,اثنين من الكلاب تلعب في حقل,val
3541915243_956c1aa8ef.jpg,تجمع حشد من الناس معا يبحثون ويلتقطون الصور,train
3541915243_956c1aa8ef.jpg,المتفرجون الآسيويون,train
3541915243_956c1aa8ef.jpg,الكثير من الناس يكتظون ببعضهم البعض ، مع اثنين منهم ينظرون إلى الأعلى,train
3541962817_78bcd3835b.jpg,يتحرك حصان فوق السياج بينما يركب الفارس,train
3541962817_78bcd3835b.jpg,شخص في خوذة صفراء يقفز حصانًا بنيًا فوق سياج,train
3541962817_78bcd3835b.jpg,الحصان والراكب يقفزان فوق السياج,train
3542341321_faa2d2d48a.jpg,اثنين من الكلاب السوداء تواجه بعضها البعض تظهر أسنانهم,train
3542341321_faa2d2d48a.jpg,اثنين من الكلاب البني ينبح على بعضهم البعض,train
3542341321_faa2d2d48a.jpg,كلاب على العشب ، ينبح على بعضهم البعض,train
3542418447_7c337360d6.jpg,كلب أسود وكلب بني مع لعبة كرة القدم الصفراء على حقل عشبي,train
3542418447_7c337360d6.jpg,كلب بني وكلب أسود يلعبان مع كرة قدم صفراء,train
3542418447_7c337360d6.jpg,اثنين من الكلاب تلعب في الحديقة مع لعبة بلاستيكية ، في صورة مشوهة,train
3542425197_2ef81c6051.jpg,يميل رجل مع غيتار كهربائي وشعر طويل نحو موسيقي آخر,val
3542425197_2ef81c6051.jpg,امرأة في إضاءة بيضاء تتحدث إلى رجل مضاء باللون الأخضر,val
3542425197_2ef81c6051.jpg,الضوء هو على عازف الجيتار الذي يلعب في الفرقة,val
3542484764_77d8920ec9.jpg,رجل يرتدي ملابس بيضاء يلعب الرياضة,test
3542484764_77d8920ec9.jpg,الرجل الذي يرتدي حماة الركبة يتأرجح في نادي للكريكت,test
3542484764_77d8920ec9.jpg,الرجل الذي يرتدي الملابس البيضاء وحشوة الساق البيضاء يمارس رياضة,test
3542771548_fcb8fa0cba.jpg,حصان وراكب يقفزان سياجًا صغيرًا,train
3542771548_fcb8fa0cba.jpg,الحصان والراكب يقفزان فوق السياج,train
3542771548_fcb8fa0cba.jpg,حصان يقفز فوق سياج خشبي,train
3543294190_0037c59607.jpg,رجل يوضح كيف يركب دراجة مع عجلة خلفية فقط على الأرض,train
3543294190_0037c59607.jpg,رجل في الزي الأحمر يوازن على دراجة,train
3543294190_0037c59607.jpg,رجل يقوم بخدعة على دراجة من خلال الوقوف على دواسات الدراجة في وضع مستقيم,train
3543378438_47e2712486.jpg,رجل يرتدي سترة خضراء يلعب البيانو بينما تغني امرأة,train
3543378438_47e2712486.jpg,رجل يجلس أمام القيثارة ، وتستعد امرأة للغناء,train
3543378438_47e2712486.jpg,شخص يلعب البيانو مع مغني في مكان قريب,train
3543600125_223747ef4c.jpg,سيدة تضحك وهي تشرب القهوة,train
3543600125_223747ef4c.jpg,رجل وفتاة يجلسان ويشربان,train
3543600125_223747ef4c.jpg,يجلس الناس في بناء يشربون المشروبات,train
3544233095_4bca71df1d.jpg,طفل بمفرده على شاطئ يحمل دلو,train
3544233095_4bca71df1d.jpg,طفل مع دلو أخضر على الشاطئ,train
3544233095_4bca71df1d.jpg,صبي صغير يحمل دلو أخضر على الشاطئ,train
3544312930_3a0b8d70c1.jpg,امرأة تحمل محفظة وسترة وردية تقف,train
3544312930_3a0b8d70c1.jpg,امرأة في قميص أزرق تبدو غير سعيدة,train
3544312930_3a0b8d70c1.jpg,سيدة شابة تنظر بالاشمئزاز وترتدي قميصًا أزرق,train
3544483327_830349e7bc.jpg,"رجل في كل الأسود يستخدم دراجة خضراء لخداع لافتة تقول ""عشاء مجاني""",train
3544483327_830349e7bc.jpg,"رجل يركب دراجة خضراء فوق لافتة تقول ""عشاء مجاني""",train
3544483327_830349e7bc.jpg,رجل يقفز لافتة على دراجته,train
3544573946_e03aebbfde.jpg,فتاة ترتدي ملابس حمراء وزرقاء تاخذ وضعية و رجلاً راكعاً لالتقاط صورتها,train
3544573946_e03aebbfde.jpg,رجل يأخذ صورة لفتاة مع الزي الوطني,train
3544573946_e03aebbfde.jpg,شخص التقاط صورة لطفل في الزي الملونة,train
3544669026_1b5c0e6316.jpg,كلب أسود يقفز للقبض على كرة بيضاء,train
3544669026_1b5c0e6316.jpg,كلب يمسك الكرة في الهواء,train
3544669026_1b5c0e6316.jpg,كلب يمسك لعبة خارج منزل من الطوب,train
3544673666_ffc7483c96.jpg,كلب أبيض يقفز في الهواء للقبض على الكرة الطائرة البيضاء,train
3544673666_ffc7483c96.jpg,يقفز كلب للقبض على لعبة بالقرب من منزل من الطوب,train
3544673666_ffc7483c96.jpg,كلب يقف على رجليه الخلفيتين للقبض على الكرة في فمه,train
3544793763_b38546a5e8.jpg,رجل في السراويل السوداء  يتلاكم ضد الرجل في السراويل البيضاء,test
3544793763_b38546a5e8.jpg,اثنين من الملاكمين يقاتلون في حلقة مضاءة جيدا محاطة بمقاعد مضاءة بشكل سيء,test
3544793763_b38546a5e8.jpg,رجلان يتصارعان في مباراة ملاكمة بالقفازات البيضاء,test
3544803461_a418ca611e.jpg,رجل أسود في شورت أبيض ورجل أبيض في شورت أسود يتلاكمان,train
3544803461_a418ca611e.jpg,رجل أبيض وأسود في يتلاكمان,train
3544803461_a418ca611e.jpg,اثنين من الملاكمين يقاتلون,train
3545427060_c16a8b7dfd.jpg,مجموعة من الأطفال يلعبون في الماء,train
3545427060_c16a8b7dfd.jpg,أطفال يسبحون في مياه النهر البني,train
3545427060_c16a8b7dfd.jpg,يلعب ثلاثة أطفال معًا في بعض المياه,train
3545586120_283d728a97.jpg,يحاول الرجل الأطول منع الرجل الأقصر,test
3545586120_283d728a97.jpg,اثنين من الملاكمين يهاجمون بعضهم بعنف,test
3545586120_283d728a97.jpg,اثنين من الملاكمين مع قفازات بيضاء يقاتلون,test
3545652636_0746537307.jpg,لاعب كرة قدم صبي يركض في الملعب,test
3545652636_0746537307.jpg,صبي صغير يرتدي أحمر يركض نحو كرة قدم,test
3545652636_0746537307.jpg,صبي صغير يرتدي زيًا أحمر يرفس كرة القدم في الملعب و طفل آخر في الازرق من الخلف يراقبه,test
3545779287_8f52e06909.jpg,كلب أسود وبني لديه حبل في فمه,train
3545779287_8f52e06909.jpg,يقفز كلب للقبض على لعبة حبل,train
3545779287_8f52e06909.jpg,كلب مع لعبة حبل في فمه يركض على العشب,train
3545793128_af3af544dc.jpg,تجمع حشد من الناس معًا وامرأة واحدة تقف تحمل علامة,val
3545793128_af3af544dc.jpg,تجمع مجموعة من المعجبين من أجل نوع من الأحداث,val
3545793128_af3af544dc.jpg,امرأة شابة تقف فوق حشد من الناس,val
3546027589_253553252a.jpg,مجموعة من الأطفال يلعبون كرة القدم ويتحدثون خارج مطعم,train
3546027589_253553252a.jpg,العديد من الأطفال يقفون في الشوارع وهم يلعبون كرة,train
3546027589_253553252a.jpg,الأطفال يتحدثون ويلعبون في الشارع,train
354642192_3b7666a2dd.jpg,شخص يطفو في الماء بالقرب من الصخور وشلال,test
354642192_3b7666a2dd.jpg,شخص يسبح في بحيرة جميلة مع شلال في الخلفية,test
354642192_3b7666a2dd.jpg,شخص يسبح في الماء بالقرب من الصخور وشلال صغير,test
3546474710_903c3c9fd3.jpg,رجل أصلع في فرقة يلعب الغيتار في دائرة الضوء,train
3546474710_903c3c9fd3.jpg,رجل أصلع يلعب الغيتار بينما يكون الضوء عليه,train
3546474710_903c3c9fd3.jpg,رجل يعزف الغيتار بجانب عازف الطبول,train
3546720729_38fff1bbd9.jpg,رجل واحد يجلس يلعب غيتار صغير بينما يقف رجل آخر يلعب تشيلو كبيرة,train
3546720729_38fff1bbd9.jpg,الرجلان يلعبان الآلات الوترية,train
3546720729_38fff1bbd9.jpg,رجلان يلعبان الأدوات,train
3546891929_f31a99cd0d.jpg,رجل في خوذة دراجة يتحدث على هاتف محمول مع أشخاص آخرين خلفه,train
3546891929_f31a99cd0d.jpg,رجل في خوذة يحمل هاتف خليوي,train
3546891929_f31a99cd0d.jpg,رجل يرتدي قميصاً منقوشاً بخوذة دراجة حمراء وسوداء على هاتفه المحمول,train
3547000169_40191e02ca.jpg,يجلس ثلاثة رجال داخل متجر بينما تومض أضواء النيون الخضراء عليهم من الخارج,train
